Amount,Use Chip,Merchant City,Merchant State,MCC,Is Fraud?,Amount_Rupiah,date
55.69,Swipe Transaction,Mira Loma,CA,4814,No,918885.0,2003-01-12
59.38,Swipe Transaction,La Verne,CA,7538,No,979770.0,2003-01-13
76.67,Swipe Transaction,Diamond Bar,CA,5719,No,1265055.0,2003-01-15
36.53,Swipe Transaction,La Verne,CA,5411,No,602745.0,2003-01-16
137.22,Swipe Transaction,La Verne,CA,5300,No,2264130.0,2003-01-19
97.24,Swipe Transaction,La Verne,CA,5814,No,1604460.0,2003-01-19
150.31,Swipe Transaction,La Verne,CA,5411,No,2480115.0,2003-01-20
10.59,Swipe Transaction,La Verne,CA,5411,No,174735.0,2003-01-20
39.21,Swipe Transaction,Monterey Park,CA,5942,No,646965.0,2003-01-21
109.59,Swipe Transaction,La Verne,CA,5411,No,1808235.0,2003-01-22
134.05,Swipe Transaction,Mira Loma,CA,5541,No,2211825.0,2003-01-23
46.8,Swipe Transaction,La Verne,CA,5411,No,772200.0,2003-01-23
1.39,Swipe Transaction,La Verne,CA,7542,No,22935.0,2003-01-24
227.9,Online Transaction,ONLINE,Unknown,7996,No,3760350.0,2003-01-24
432.22,Swipe Transaction,La Verne,CA,6300,No,7131630.0,2003-01-24
68.5,Swipe Transaction,Mira Loma,CA,5812,No,1130250.0,2003-01-24
151.82,Swipe Transaction,La Verne,CA,5300,No,2505030.0,2003-01-25
20.09,Swipe Transaction,La Verne,CA,5411,No,331485.0,2003-01-25
37.74,Swipe Transaction,La Verne,CA,5912,No,622710.0,2003-01-26
124.63,Swipe Transaction,Mira Loma,CA,5541,No,2056395.0,2003-01-27
32.77,Swipe Transaction,Monterey Park,CA,5411,No,540705.0,2003-01-27
134.32,Swipe Transaction,La Verne,CA,5411,No,2216280.0,2003-01-29
153.96,Swipe Transaction,Mira Loma,CA,5541,No,2540340.0,2003-01-29
32.23,Swipe Transaction,Monterey Park,CA,7832,No,531795.0,2003-01-29
3.52,Swipe Transaction,Mira Loma,CA,5541,No,58080.0,2003-01-30
29.35,Swipe Transaction,Mira Loma,CA,7832,No,484275.0,2003-01-30
115.48,Swipe Transaction,La Verne,CA,5300,No,1905420.0,2003-01-31
18.71,Swipe Transaction,La Verne,CA,5912,No,308715.0,2003-02-02
76.47,Swipe Transaction,Bell Gardens,CA,5814,No,1261755.0,2003-02-02
54.91,Swipe Transaction,Playa Vista,CA,5812,No,906015.0,2003-02-02
53.13,Swipe Transaction,Playa Vista,CA,5411,No,876645.0,2003-02-04
34.42,Swipe Transaction,Manhattan Beach,CA,5942,No,567930.0,2003-02-04
44.78,Swipe Transaction,Manhattan Beach,CA,5942,No,738870.0,2003-02-06
10.11,Swipe Transaction,Bell Gardens,CA,5812,No,166815.0,2003-02-06
25.27,Swipe Transaction,La Verne,CA,5912,No,416955.0,2003-02-07
10.24,Swipe Transaction,Mira Loma,CA,5541,No,168960.0,2003-02-09
14.68,Swipe Transaction,La Verne,CA,5300,No,242220.0,2003-02-10
136.52,Swipe Transaction,La Verne,CA,5912,No,2252580.0,2003-02-10
58.73,Swipe Transaction,La Verne,CA,5300,No,969045.0,2003-02-10
52.21,Swipe Transaction,La Verne,CA,5411,No,861465.0,2003-02-10
120.69,Swipe Transaction,La Verne,CA,5311,No,1991385.0,2003-02-12
15.45,Swipe Transaction,La Verne,CA,5311,No,254925.0,2003-02-12
71.68,Swipe Transaction,La Verne,CA,5814,No,1182720.0,2003-02-12
118.9,Swipe Transaction,La Verne,CA,5300,No,1961850.0,2003-02-13
8.94,Swipe Transaction,La Verne,CA,5814,No,147510.0,2003-02-13
53.93,Swipe Transaction,La Verne,CA,7538,No,889845.0,2003-02-14
161.63,Swipe Transaction,La Verne,CA,5912,No,2666895.0,2003-02-16
33.39,Swipe Transaction,La Verne,CA,5411,No,550935.0,2003-02-16
185.66,Online Transaction,ONLINE,Unknown,4899,No,3063390.0,2003-02-17
78.35,Swipe Transaction,La Verne,CA,5812,No,1292775.0,2003-02-17
117.76,Swipe Transaction,La Verne,CA,5912,No,1943040.0,2003-02-18
46.18,Swipe Transaction,La Verne,CA,7349,No,761970.0,2003-02-18
97.31,Swipe Transaction,La Verne,CA,5814,No,1605615.0,2003-02-19
23.59,Swipe Transaction,La Verne,CA,5411,No,389235.0,2003-02-23
11.31,Swipe Transaction,La Verne,CA,5814,No,186615.0,2003-02-23
7.52,Swipe Transaction,Zurich,Switzerland,5411,No,124080.0,2003-02-24
36.97,Swipe Transaction,Zurich,Switzerland,5411,No,610005.0,2003-02-25
26.46,Swipe Transaction,La Verne,CA,5912,No,436590.0,2003-02-28
26.67,Swipe Transaction,La Verne,CA,5311,No,440055.0,2003-02-28
110.08,Swipe Transaction,La Verne,CA,5912,No,1816320.0,2003-03-01
37.63,Swipe Transaction,Monterey Park,CA,5942,No,620895.0,2003-03-01
69.12,Swipe Transaction,La Verne,CA,5411,No,1140480.0,2003-03-01
145.74,Swipe Transaction,La Verne,CA,5912,No,2404710.0,2003-03-02
35.52,Swipe Transaction,La Verne,CA,5912,No,586080.0,2003-03-02
121.73,Swipe Transaction,La Verne,CA,5411,No,2008545.0,2003-03-02
149.41,Swipe Transaction,La Verne,CA,5411,No,2465265.0,2003-03-02
107.39,Swipe Transaction,La Verne,CA,5300,No,1771935.0,2003-03-03
155.52,Swipe Transaction,La Verne,CA,5411,No,2566080.0,2003-03-04
56.0,Swipe Transaction,La Verne,CA,5311,No,924000.0,2003-03-04
110.57,Swipe Transaction,La Verne,CA,5300,No,1824405.0,2003-03-05
65.69,Swipe Transaction,La Verne,CA,7538,No,1083885.0,2003-03-05
100.21,Swipe Transaction,La Verne,CA,5300,No,1653465.0,2003-03-07
10.12,Swipe Transaction,La Verne,CA,5812,No,166980.0,2003-03-07
-66.0,Swipe Transaction,La Verne,CA,5499,No,-1089000.0,2003-03-07
43.6,Swipe Transaction,La Verne,CA,5499,No,719400.0,2003-03-07
66.0,Swipe Transaction,La Verne,CA,5499,No,1089000.0,2003-03-07
137.8,Swipe Transaction,La Verne,CA,5300,No,2273700.0,2003-03-08
36.31,Swipe Transaction,La Verne,CA,5912,No,599115.0,2003-03-09
11.99,Swipe Transaction,Massena,IA,5541,No,197835.0,2003-03-10
57.75,Swipe Transaction,Fontanelle,IA,5812,No,952875.0,2003-03-10
39.18,Swipe Transaction,Estherville,IA,5942,No,646470.0,2003-03-11
36.1,Swipe Transaction,Onawa,IA,5912,No,595650.0,2003-03-12
66.77,Swipe Transaction,Sioux City,IA,5970,No,1101705.0,2003-03-12
35.34,Swipe Transaction,Onawa,IA,5912,No,583110.0,2003-03-13
129.79,Swipe Transaction,La Verne,CA,8043,No,2141535.0,2003-03-13
39.89,Swipe Transaction,La Verne,CA,5912,No,658185.0,2003-03-14
42.6,Swipe Transaction,La Verne,CA,5411,No,702900.0,2003-03-14
50.73,Swipe Transaction,La Verne,CA,5912,No,837045.0,2003-03-15
37.14,Swipe Transaction,Monterey Park,CA,5411,No,612810.0,2003-03-15
56.68,Swipe Transaction,La Verne,CA,7538,No,935220.0,2003-03-17
134.46,Swipe Transaction,La Verne,CA,5912,No,2218590.0,2003-03-18
125.26,Swipe Transaction,La Verne,CA,5311,No,2066790.0,2003-03-19
4.75,Swipe Transaction,Mira Loma,CA,5541,No,78375.0,2003-03-20
73.88,Swipe Transaction,La Verne,CA,5300,No,1219020.0,2003-03-21
82.1,Swipe Transaction,La Verne,CA,5411,No,1354650.0,2003-03-21
36.72,Swipe Transaction,Monterey Park,CA,5942,No,605880.0,2003-03-22
36.89,Swipe Transaction,La Verne,CA,5912,No,608685.0,2003-03-23
85.26,Swipe Transaction,Mira Loma,CA,5541,No,1406790.0,2003-03-23
65.01,Swipe Transaction,La Verne,CA,7538,No,1072665.0,2003-03-23
41.11,Swipe Transaction,La Verne,CA,5814,No,678315.0,2003-03-23
30.51,Swipe Transaction,La Verne,CA,5912,No,503415.0,2003-03-24
73.5,Swipe Transaction,La Verne,CA,5812,No,1212750.0,2003-03-24
12.58,Swipe Transaction,Monterey Park,CA,5411,No,207570.0,2003-03-26
76.01,Swipe Transaction,La Verne,CA,5411,No,1254165.0,2003-03-28
764.6,Swipe Transaction,Rosemead,CA,3132,No,12615900.0,2003-03-28
57.78,Swipe Transaction,La Verne,CA,4900,No,953370.0,2003-03-28
117.07,Swipe Transaction,Monterey Park,CA,5411,No,1931655.0,2003-03-30
28.76,Swipe Transaction,La Verne,CA,5912,No,474540.0,2003-03-30
60.36,Swipe Transaction,Monterey Park,CA,5942,No,995940.0,2003-03-31
40.15,Swipe Transaction,La Verne,CA,7538,No,662475.0,2003-03-31
40.98,Swipe Transaction,La Verne,CA,5411,No,676170.0,2003-04-01
15.56,Swipe Transaction,La Verne,CA,5814,No,256740.0,2003-04-01
188.4,Swipe Transaction,Ontario,CA,4899,No,3108600.0,2003-04-01
125.74,Swipe Transaction,Monterey Park,CA,5411,No,2074710.0,2003-04-02
71.04,Swipe Transaction,La Verne,CA,5812,No,1172160.0,2003-04-02
83.23,Swipe Transaction,La Verne,CA,5300,No,1373295.0,2003-04-03
52.94,Swipe Transaction,La Verne,CA,7538,No,873510.0,2003-04-03
24.95,Swipe Transaction,La Verne,CA,5912,No,411675.0,2003-04-04
41.97,Swipe Transaction,La Verne,CA,5411,No,692505.0,2003-04-04
158.09,Swipe Transaction,La Verne,CA,4900,No,2608485.0,2003-04-06
137.27,Swipe Transaction,Mira Loma,CA,5541,No,2264955.0,2003-04-10
77.98,Swipe Transaction,La Verne,CA,7538,No,1286670.0,2003-04-10
53.48,Swipe Transaction,La Verne,CA,7538,No,882420.0,2003-04-10
67.86,Swipe Transaction,Monterey Park,CA,5310,No,1119690.0,2003-04-10
4.73,Online Transaction,ONLINE,Unknown,5815,No,78045.0,2003-04-10
133.42,Swipe Transaction,La Verne,CA,5300,No,2201430.0,2003-04-11
21.06,Swipe Transaction,La Verne,CA,5411,No,347490.0,2003-04-12
192.46,Online Transaction,ONLINE,Unknown,4899,No,3175590.0,2003-04-12
32.56,Swipe Transaction,Mira Loma,CA,7832,No,537240.0,2003-04-12
47.04,Swipe Transaction,La Verne,CA,5411,No,776160.0,2003-04-13
51.53,Swipe Transaction,La Verne,CA,7538,No,850245.0,2003-04-13
15.98,Swipe Transaction,La Verne,CA,7230,No,263670.0,2003-04-13
28.89,Swipe Transaction,La Verne,CA,5912,No,476685.0,2003-04-14
64.74,Swipe Transaction,La Verne,CA,5812,No,1068210.0,2003-04-14
62.49,Swipe Transaction,La Verne,CA,5912,No,1031085.0,2003-04-15
119.71,Swipe Transaction,La Verne,CA,5300,No,1975215.0,2003-04-16
70.1,Swipe Transaction,La Verne,CA,5812,No,1156650.0,2003-04-16
157.3,Swipe Transaction,La Verne,CA,5300,No,2595450.0,2003-04-17
28.97,Swipe Transaction,Mira Loma,CA,7832,No,478005.0,2003-04-17
129.36,Swipe Transaction,La Verne,CA,5300,No,2134440.0,2003-04-18
137.71,Swipe Transaction,La Verne,CA,4900,No,2272215.0,2003-04-18
24.82,Swipe Transaction,La Verne,CA,5912,No,409530.0,2003-04-19
26.8,Swipe Transaction,Monterey Park,CA,7832,No,442200.0,2003-04-19
57.6,Swipe Transaction,La Verne,CA,7538,No,950400.0,2003-04-20
8.52,Swipe Transaction,La Verne,CA,5814,No,140580.0,2003-04-20
154.96,Swipe Transaction,La Verne,CA,5311,No,2556840.0,2003-04-21
9.3,Swipe Transaction,Mira Loma,CA,5541,No,153450.0,2003-04-21
31.66,Swipe Transaction,La Verne,CA,5912,No,522390.0,2003-04-22
19.88,Swipe Transaction,Monterey Park,CA,5411,No,328020.0,2003-04-23
120.9,Swipe Transaction,La Verne,CA,5912,No,1994850.0,2003-04-23
137.14,Swipe Transaction,La Verne,CA,5300,No,2262810.0,2003-04-26
50.12,Swipe Transaction,La Verne,CA,5912,No,826980.0,2003-04-27
39.33,Swipe Transaction,La Verne,CA,5411,No,648945.0,2003-04-28
21.68,Swipe Transaction,Mira Loma,CA,4814,No,357720.0,2003-04-28
158.65,Swipe Transaction,La Verne,CA,5411,No,2617725.0,2003-04-30
70.43,Swipe Transaction,Mira Loma,CA,5812,No,1162095.0,2003-04-30
35.21,Swipe Transaction,Monterey Park,CA,5942,No,580965.0,2003-05-01
14.97,Online Transaction,ONLINE,Unknown,4814,No,247005.0,2003-05-01
217.77,Swipe Transaction,La Verne,CA,5300,No,3593205.0,2003-05-01
36.96,Swipe Transaction,Monterey Park,CA,5942,No,609840.0,2003-05-02
25.0,Swipe Transaction,Mira Loma,CA,4814,No,412500.0,2003-05-02
126.17,Swipe Transaction,La Verne,CA,5311,No,2081805.0,2003-05-03
36.01,Swipe Transaction,La Verne,CA,5912,No,594165.0,2003-05-03
48.29,Swipe Transaction,Monterey Park,CA,5411,No,796785.0,2003-05-03
55.11,Swipe Transaction,Monterey Park,CA,5942,No,909315.0,2003-05-03
52.86,Swipe Transaction,La Verne,CA,5814,No,872190.0,2003-05-03
125.65,Swipe Transaction,La Verne,CA,5300,No,2073225.0,2003-05-04
31.58,Swipe Transaction,Monterey Park,CA,5411,No,521070.0,2003-05-04
120.76,Swipe Transaction,La Verne,CA,5300,No,1992540.0,2003-05-06
102.22,Swipe Transaction,La Verne,CA,5300,No,1686630.0,2003-05-07
68.76,Swipe Transaction,Spring Valley,CA,5311,No,1134540.0,2003-05-09
28.1,Swipe Transaction,Mira Loma,CA,4814,No,463650.0,2003-05-09
56.0,Swipe Transaction,La Verne,CA,5499,No,924000.0,2003-05-11
-56.0,Swipe Transaction,La Verne,CA,5499,No,-924000.0,2003-05-11
57.97,Swipe Transaction,La Verne,CA,5499,No,956505.0,2003-05-11
430.0,Swipe Transaction,Eagle Pass,TX,3390,No,7095000.0,2003-05-11
222.0,Swipe Transaction,Austin,TX,3722,No,3663000.0,2003-05-11
10.16,Swipe Transaction,Austin,TX,5411,No,167640.0,2003-05-14
30.43,Swipe Transaction,Austin,TX,7349,No,502095.0,2003-05-14
-222.0,Swipe Transaction,Austin,TX,3722,No,-3663000.0,2003-05-15
139.63,Swipe Transaction,Austin,TX,3722,No,2303895.0,2003-05-15
126.98,Swipe Transaction,Eagle Pass,TX,3390,No,2095170.0,2003-05-15
-430.0,Swipe Transaction,Eagle Pass,TX,3390,No,-7095000.0,2003-05-15
116.5,Swipe Transaction,Carrizo Springs,TX,3395,No,1922250.0,2003-05-15
144.22,Swipe Transaction,Mira Loma,CA,4814,No,2379630.0,2003-05-15
124.76,Swipe Transaction,La Verne,CA,5300,No,2058540.0,2003-05-17
23.6,Swipe Transaction,Monterey Park,CA,5942,No,389400.0,2003-05-17
160.81,Swipe Transaction,La Verne,CA,5300,No,2653365.0,2003-05-18
35.38,Swipe Transaction,La Verne,CA,5912,No,583770.0,2003-05-18
70.23,Swipe Transaction,La Verne,CA,5300,No,1158795.0,2003-05-19
40.28,Swipe Transaction,La Verne,CA,5912,No,664620.0,2003-05-19
14.11,Swipe Transaction,Monterey Park,CA,5411,No,232815.0,2003-05-20
41.95,Swipe Transaction,Monterey Park,CA,5942,No,692175.0,2003-05-21
1.7,Swipe Transaction,La Verne,CA,5499,No,28050.0,2003-05-21
49.39,Swipe Transaction,Monterey Park,CA,5942,No,814935.0,2003-05-23
67.53,Swipe Transaction,La Verne,CA,5300,No,1114245.0,2003-05-23
35.62,Swipe Transaction,Monterey Park,CA,5411,No,587730.0,2003-05-24
126.02,Online Transaction,ONLINE,Unknown,5311,No,2079330.0,2003-05-25
25.04,Swipe Transaction,La Verne,CA,5912,No,413160.0,2003-05-25
16.74,Swipe Transaction,La Verne,CA,9402,No,276210.0,2003-05-25
17.04,Swipe Transaction,La Verne,CA,5300,No,281160.0,2003-05-25
65.22,Swipe Transaction,La Verne,CA,5812,No,1076130.0,2003-05-25
145.93,Swipe Transaction,Monterey Park,CA,5411,No,2407845.0,2003-05-26
15.57,Swipe Transaction,La Verne,CA,7210,No,256905.0,2003-05-26
140.08,Swipe Transaction,La Verne,CA,5912,No,2311320.0,2003-05-27
34.91,Swipe Transaction,Mira Loma,CA,4814,No,576015.0,2003-05-27
60.98,Swipe Transaction,Monterey Park,CA,5411,No,1006170.0,2003-05-29
8.4,Online Transaction,ONLINE,Unknown,5815,No,138600.0,2003-05-29
91.25,Swipe Transaction,Mira Loma,CA,5812,No,1505625.0,2003-05-30
74.62,Swipe Transaction,Mira Loma,CA,5812,No,1231230.0,2003-05-30
39.57,Swipe Transaction,Monterey Park,CA,5411,No,652905.0,2003-06-01
43.65,Swipe Transaction,La Verne,CA,5411,No,720225.0,2003-06-01
43.2,Swipe Transaction,La Verne,CA,4900,No,712800.0,2003-06-01
67.22,Swipe Transaction,Mira Loma,CA,4814,No,1109130.0,2003-06-01
73.99,Swipe Transaction,La Verne,CA,5912,No,1220835.0,2003-06-02
44.97,Swipe Transaction,La Verne,CA,5912,No,742005.0,2003-06-02
117.66,Swipe Transaction,La Verne,CA,5912,No,1941390.0,2003-06-03
32.08,Swipe Transaction,Monterey Park,CA,5411,No,529320.0,2003-06-03
73.86,Swipe Transaction,La Verne,CA,5211,No,1218690.0,2003-06-05
169.43,Swipe Transaction,La Verne,CA,5912,No,2795595.0,2003-06-06
41.25,Swipe Transaction,Monterey Park,CA,5942,No,680625.0,2003-06-06
89.13,Swipe Transaction,La Verne,CA,5300,No,1470645.0,2003-06-06
86.31,Swipe Transaction,La Verne,CA,5814,No,1424115.0,2003-06-08
40.09,Swipe Transaction,La Verne,CA,5813,No,661485.0,2003-06-09
118.71,Swipe Transaction,Mira Loma,CA,5541,No,1958715.0,2003-06-10
4.39,Swipe Transaction,La Verne,CA,5912,No,72435.0,2003-06-10
42.72,Swipe Transaction,La Verne,CA,5912,No,704880.0,2003-06-11
67.88,Swipe Transaction,La Verne,CA,5912,No,1120020.0,2003-06-12
33.21,Swipe Transaction,Monterey Park,CA,7832,No,547965.0,2003-06-12
133.25,Swipe Transaction,Mira Loma,CA,5541,No,2198625.0,2003-06-13
44.73,Swipe Transaction,Monterey Park,CA,5942,No,738045.0,2003-06-13
28.18,Online Transaction,ONLINE,Unknown,7349,No,464970.0,2003-06-14
45.32,Online Transaction,ONLINE,Unknown,7349,No,747780.0,2003-06-14
48.11,Swipe Transaction,Monterey Park,CA,5942,No,793815.0,2003-06-16
137.96,Swipe Transaction,Monterey Park,CA,5411,No,2276340.0,2003-06-18
60.13,Swipe Transaction,La Verne,CA,7538,No,992145.0,2003-06-18
29.41,Swipe Transaction,La Verne,CA,5912,No,485265.0,2003-06-19
51.38,Swipe Transaction,Mira Loma,CA,5541,No,847770.0,2003-06-20
41.9,Swipe Transaction,Monterey Park,CA,5411,No,691350.0,2003-06-20
35.18,Swipe Transaction,La Verne,CA,5411,No,580470.0,2003-06-20
44.17,Swipe Transaction,Monterey Park,CA,5942,No,728805.0,2003-06-21
150.41,Swipe Transaction,La Verne,CA,5912,No,2481765.0,2003-06-22
12.43,Swipe Transaction,Monterey Park,CA,5411,No,205095.0,2003-06-22
102.71,Swipe Transaction,La Verne,CA,5300,No,1694715.0,2003-06-23
100.0,Swipe Transaction,Mira Loma,CA,4829,No,1650000.0,2003-06-24
13.59,Swipe Transaction,Mira Loma,CA,5541,No,224235.0,2003-06-24
125.75,Swipe Transaction,La Verne,CA,5300,No,2074875.0,2003-06-27
46.94,Swipe Transaction,Monterey Park,CA,5942,No,774510.0,2003-06-28
10.55,Swipe Transaction,La Verne,CA,5812,No,174075.0,2003-06-28
148.3,Swipe Transaction,Mira Loma,CA,5541,No,2446950.0,2003-06-29
116.19,Swipe Transaction,Mira Loma,CA,5541,No,1917135.0,2003-06-29
43.76,Swipe Transaction,Monterey Park,CA,5411,No,722040.0,2003-06-29
38.54,Swipe Transaction,La Verne,CA,5411,No,635910.0,2003-06-30
146.09,Swipe Transaction,Mira Loma,CA,5541,No,2410485.0,2003-07-03
34.14,Swipe Transaction,La Verne,CA,5411,No,563310.0,2003-07-06
64.72,Swipe Transaction,Mira Loma,CA,4814,No,1067880.0,2003-07-06
11.09,Swipe Transaction,La Verne,CA,5812,No,182985.0,2003-07-13
8.55,Online Transaction,ONLINE,Unknown,5815,No,141075.0,2003-07-14
50.11,Swipe Transaction,Monterey Park,CA,5411,No,826815.0,2003-07-15
35.75,Swipe Transaction,La Verne,CA,5912,No,589875.0,2003-07-18
18.95,Swipe Transaction,Monterey Park,CA,5411,No,312675.0,2003-07-20
56.23,Swipe Transaction,La Verne,CA,5912,No,927795.0,2003-07-20
6.24,Swipe Transaction,La Verne,CA,5912,No,102960.0,2003-07-22
43.03,Swipe Transaction,Monterey Park,CA,5411,No,709995.0,2003-07-23
1.49,Swipe Transaction,La Verne,CA,5499,No,24585.0,2003-07-23
135.49,Swipe Transaction,La Verne,CA,5411,No,2235585.0,2003-07-24
73.09,Swipe Transaction,La Verne,CA,7538,No,1205985.0,2003-07-26
158.08,Swipe Transaction,Mira Loma,CA,5541,No,2608320.0,2003-07-27
35.41,Swipe Transaction,La Verne,CA,5411,No,584265.0,2003-07-28
114.02,Swipe Transaction,La Verne,CA,5300,No,1881330.0,2003-07-29
58.09,Swipe Transaction,La Verne,CA,5300,No,958485.0,2003-07-29
38.66,Swipe Transaction,La Verne,CA,5912,No,637890.0,2003-07-31
1.17,Swipe Transaction,La Verne,CA,5499,No,19305.0,2003-08-01
40.63,Swipe Transaction,La Verne,CA,5912,No,670395.0,2003-08-03
46.55,Swipe Transaction,La Verne,CA,5411,No,768075.0,2003-08-04
62.13,Swipe Transaction,La Verne,CA,7538,No,1025145.0,2003-08-05
107.44,Swipe Transaction,La Verne,CA,5300,No,1772760.0,2003-08-06
31.49,Swipe Transaction,Mira Loma,CA,7832,No,519585.0,2003-08-07
13.39,Swipe Transaction,La Verne,CA,5912,No,220935.0,2003-08-08
105.82,Swipe Transaction,La Verne,CA,5300,No,1746030.0,2003-08-09
38.84,Swipe Transaction,La Verne,CA,5411,No,640860.0,2003-08-11
116.2,Swipe Transaction,La Verne,CA,5300,No,1917300.0,2003-08-11
37.19,Swipe Transaction,La Verne,CA,5912,No,613635.0,2003-08-12
31.23,Swipe Transaction,La Verne,CA,5411,No,515295.0,2003-08-16
43.0,Swipe Transaction,La Verne,CA,4900,No,709500.0,2003-08-16
118.91,Swipe Transaction,La Verne,CA,5912,No,1962015.0,2003-08-17
49.91,Swipe Transaction,La Verne,CA,5912,No,823515.0,2003-08-17
30.89,Swipe Transaction,Monterey Park,CA,5411,No,509685.0,2003-08-18
32.23,Swipe Transaction,La Verne,CA,5300,No,531795.0,2003-08-18
135.44,Swipe Transaction,La Verne,CA,5411,No,2234760.0,2003-08-19
38.97,Swipe Transaction,La Verne,CA,5912,No,643005.0,2003-08-19
112.62,Swipe Transaction,Monterey Park,CA,5411,No,1858230.0,2003-08-22
127.52,Swipe Transaction,La Verne,CA,5311,No,2104080.0,2003-08-23
36.62,Swipe Transaction,Monterey Park,CA,5942,No,604230.0,2003-08-23
61.69,Swipe Transaction,La Verne,CA,7538,No,1017885.0,2003-08-24
33.63,Online Transaction,ONLINE,Unknown,5193,No,554895.0,2003-08-26
70.19,Swipe Transaction,La Verne,CA,5411,No,1158135.0,2003-08-26
85.31,Swipe Transaction,La Verne,CA,5812,No,1407615.0,2003-08-28
75.98,Swipe Transaction,Mira Loma,CA,5812,No,1253670.0,2003-08-29
37.47,Swipe Transaction,La Verne,CA,5411,No,618255.0,2003-08-30
77.02,Swipe Transaction,La Verne,CA,7538,No,1270830.0,2003-08-30
119.43,Swipe Transaction,La Verne,CA,5411,No,1970595.0,2003-08-31
128.49,Swipe Transaction,La Verne,CA,5912,No,2120085.0,2003-09-04
7.93,Swipe Transaction,La Verne,CA,5812,No,130845.0,2003-09-05
71.35,Swipe Transaction,Mira Loma,CA,5812,No,1177275.0,2003-09-05
115.63,Online Transaction,ONLINE,Unknown,5311,No,1907895.0,2003-09-12
10.16,Swipe Transaction,La Verne,CA,5814,No,167640.0,2003-09-14
68.74,Swipe Transaction,La Verne,CA,5812,No,1134210.0,2003-09-15
34.23,Swipe Transaction,La Verne,CA,5311,No,564795.0,2003-09-17
20.05,Swipe Transaction,La Verne,CA,7230,No,330825.0,2003-09-18
146.24,Swipe Transaction,La Verne,CA,5311,No,2412960.0,2003-09-21
108.79,Swipe Transaction,La Verne,CA,5411,No,1795035.0,2003-09-21
148.43,Swipe Transaction,Mira Loma,CA,5541,No,2449095.0,2003-09-23
29.57,Swipe Transaction,Monterey Park,CA,5411,No,487905.0,2003-09-23
43.94,Swipe Transaction,La Verne,CA,5912,No,725010.0,2003-09-24
56.6,Swipe Transaction,La Verne,CA,5310,No,933900.0,2003-09-24
56.93,Swipe Transaction,La Verne,CA,7538,No,939345.0,2003-09-27
121.12,Swipe Transaction,La Verne,CA,5300,No,1998480.0,2003-10-01
10.45,Swipe Transaction,La Verne,CA,5814,No,172425.0,2003-10-03
119.31,Swipe Transaction,La Verne,CA,5655,No,1968615.0,2003-10-03
45.22,Swipe Transaction,La Verne,CA,7538,No,746130.0,2003-10-04
23.16,Swipe Transaction,Monterey Park,CA,5942,No,382140.0,2003-10-05
38.38,Swipe Transaction,La Verne,CA,5411,No,633270.0,2003-10-06
143.09,Swipe Transaction,La Verne,CA,5311,No,2360985.0,2003-10-07
93.74,Swipe Transaction,La Verne,CA,5912,No,1546710.0,2003-10-10
162.31,Swipe Transaction,La Verne,CA,5300,No,2678115.0,2003-10-11
46.77,Swipe Transaction,La Verne,CA,5912,No,771705.0,2003-10-14
58.47,Swipe Transaction,Mira Loma,CA,5812,No,964755.0,2003-10-14
14.86,Swipe Transaction,Monterey Park,CA,5411,No,245190.0,2003-10-15
36.12,Swipe Transaction,La Verne,CA,5300,No,595980.0,2003-10-18
42.54,Swipe Transaction,La Verne,CA,5411,No,701910.0,2003-10-20
